timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777735339929,215,用户注册,200,,常规接口测试-50并发 1-29,text,true,,724,253,34,39,http://localhost:8080/api/auth/register,191,0,0
1777735339949,219,用户注册,200,,常规接口测试-50并发 1-39,text,true,,723,252,34,39,http://localhost:8080/api/auth/register,185,0,0
1777735339894,284,高级筛选搜索,200,,常规接口测试-50并发 1-41,text,true,,5782,232,34,39,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,243,0,1
1777735339980,214,用户登录,200,,常规接口测试-50并发 1-38,text,true,,319,218,34,39,http://localhost:8080/api/auth/login,175,0,0
1777735339972,225,用户注册,200,,常规接口测试-50并发 1-30,text,true,,718,253,34,39,http://localhost:8080/api/auth/register,186,0,0
1777735340055,220,用户登录,200,,常规接口测试-50并发 1-28,text,true,,319,218,34,39,http://localhost:8080/api/auth/login,188,0,0
1777735340062,218,用户登录,200,,常规接口测试-50并发 1-50,text,true,,319,218,34,39,http://localhost:8080/api/auth/login,188,0,0
1777735340024,260,关键词搜索,400,,常规接口测试-50并发 1-34,text,false,,332,183,34,39,http://localhost:8080/api/search/keyword?q=篮球,230,0,0
1777735340061,226,用户注册,200,,常规接口测试-50并发 1-40,text,true,,724,253,34,39,http://localhost:8080/api/auth/register,199,0,0
1777735339958,338,高级筛选搜索,200,,常规接口测试-50并发 1-42,text,true,,5782,232,34,39,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,311,0,1
1777735340019,291,高级筛选搜索,200,,常规接口测试-50并发 1-23,text,true,,5782,232,34,39,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,268,0,1
1777735339444,913,获取帖子列表,200,,常规接口测试-50并发 1-25,text,true,,5517,179,34,39,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,852,0,0
1777735339994,370,高级筛选搜索,200,,常规接口测试-50并发 1-43,text,true,,5782,232,34,39,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,308,0,1
1777735339999,368,高级筛选搜索,200,,常规接口测试-50并发 1-17,text,true,,5782,232,34,39,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,305,0,1
1777735339464,910,获取帖子列表,200,,常规接口测试-50并发 1-47,text,true,,5517,179,33,38,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,848,0,0
1777735340074,309,关键词搜索,400,,常规接口测试-50并发 1-18,text,false,,332,183,33,38,http://localhost:8080/api/search/keyword?q=篮球,287,0,0
1777735340100,284,用户注册,200,,常规接口测试-50并发 1-22,text,true,,724,253,33,38,http://localhost:8080/api/auth/register,262,0,0
1777735340040,347,高级筛选搜索,200,,常规接口测试-50并发 1-32,text,true,,5782,232,33,38,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,327,0,1
1777735339527,881,获取帖子列表,200,,常规接口测试-50并发 1-48,text,true,,5517,179,33,38,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,861,0,0
1777735340145,266,用户登录,200,,常规接口测试-50并发 1-29,text,true,,319,218,33,38,http://localhost:8080/api/auth/login,243,0,0
1777735340139,279,用户注册,200,,常规接口测试-50并发 1-31,text,true,,722,253,33,38,http://localhost:8080/api/auth/register,252,0,0
1777735339521,899,获取帖子列表,200,,常规接口测试-50并发 1-26,text,true,,5517,179,33,38,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,872,0,0
1777735340168,253,用户登录,200,,常规接口测试-50并发 1-39,text,true,,319,218,33,38,http://localhost:8080/api/auth/login,226,0,0
1777735340067,354,高级筛选搜索,200,,常规接口测试-50并发 1-44,text,true,,5782,232,33,38,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,328,0,1
1777735340069,355,高级筛选搜索,200,,常规接口测试-50并发 1-24,text,true,,5782,232,33,38,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,330,0,0
1777735339534,891,获取帖子列表,200,,常规接口测试-50并发 1-19,text,true,,5517,179,33,38,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,866,0,0
1777735340197,236,用户登录,200,,常规接口测试-50并发 1-30,text,true,,319,218,33,38,http://localhost:8080/api/auth/login,216,0,0
1777735340178,261,用户注册,200,,常规接口测试-50并发 1-41,text,true,,724,253,33,38,http://localhost:8080/api/auth/register,244,0,0
1777735340113,357,高级筛选搜索,200,,常规接口测试-50并发 1-46,text,true,,5782,232,33,38,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,331,0,1
1777735340106,370,高级筛选搜索,200,,常规接口测试-50并发 1-33,text,true,,5782,232,33,38,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,343,0,0
1777735340103,374,高级筛选搜索,200,,常规接口测试-50并发 1-45,text,true,,5782,232,33,38,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,347,0,1
1777735340287,217,用户登录,200,,常规接口测试-50并发 1-40,text,true,,319,218,33,38,http://localhost:8080/api/auth/login,199,0,0
1777735339611,899,获取帖子列表,200,,常规接口测试-50并发 1-35,text,true,,5517,179,33,38,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,879,0,0
1777735340296,225,用户注册,200,,常规接口测试-50并发 1-42,text,true,,724,253,33,38,http://localhost:8080/api/auth/register,204,0,0
1777735340310,228,用户注册,200,,常规接口测试-50并发 1-23,text,true,,724,253,33,38,http://localhost:8080/api/auth/register,200,0,0
1777735340364,198,用户注册,200,,常规接口测试-50并发 1-43,text,true,,724,253,33,38,http://localhost:8080/api/auth/register,159,0,0
1777735340384,199,用户登录,200,,常规接口测试-50并发 1-22,text,true,,319,218,33,38,http://localhost:8080/api/auth/login,163,0,0
1777735340358,235,关键词搜索,400,,常规接口测试-50并发 1-25,text,false,,332,183,33,38,http://localhost:8080/api/search/keyword?q=篮球,205,0,0
1777735340387,209,用户注册,200,,常规接口测试-50并发 1-32,text,true,,724,253,33,38,http://localhost:8080/api/auth/register,183,0,0
1777735340375,229,关键词搜索,400,,常规接口测试-50并发 1-47,text,false,,332,183,33,38,http://localhost:8080/api/search/keyword?q=篮球,213,0,0
1777735340285,320,高级筛选搜索,200,,常规接口测试-50并发 1-34,text,true,,5782,232,33,38,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,304,0,0
1777735340419,192,用户登录,200,,常规接口测试-50并发 1-31,text,true,,319,218,33,38,http://localhost:8080/api/auth/login,176,0,0
1777735339757,862,获取帖子列表,200,,常规接口测试-50并发 1-49,text,true,,5517,179,33,38,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,844,0,0
1777735340421,201,用户注册,200,,常规接口测试-50并发 1-44,text,true,,724,253,33,38,http://localhost:8080/api/auth/register,183,0,0
1777735340425,201,用户注册,200,,常规接口测试-50并发 1-24,text,true,,724,253,33,38,http://localhost:8080/api/auth/register,182,0,0
1777735340439,197,用户登录,200,,常规接口测试-50并发 1-41,text,true,,319,218,33,38,http://localhost:8080/api/auth/login,174,0,0
1777735340409,235,关键词搜索,400,,常规接口测试-50并发 1-48,text,false,,332,183,33,38,http://localhost:8080/api/search/keyword?q=篮球,209,0,0
1777735340420,231,关键词搜索,400,,常规接口测试-50并发 1-26,text,false,,332,183,33,38,http://localhost:8080/api/search/keyword?q=篮球,205,0,0
1777735340425,236,关键词搜索,400,,常规接口测试-50并发 1-19,text,false,,332,183,33,38,http://localhost:8080/api/search/keyword?q=篮球,215,0,0
1777735340384,282,高级筛选搜索,200,,常规接口测试-50并发 1-18,text,true,,5782,232,33,38,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,264,0,0
1777735340471,202,用户注册,200,,常规接口测试-50并发 1-46,text,true,,724,253,32,37,http://localhost:8080/api/auth/register,183,0,0
1777735340478,204,用户注册,200,,常规接口测试-50并发 1-45,text,true,,724,253,32,37,http://localhost:8080/api/auth/register,184,0,0
1777735340476,211,用户注册,200,,常规接口测试-50并发 1-33,text,true,,724,253,32,37,http://localhost:8080/api/auth/register,190,0,0
1777735340521,196,用户登录,200,,常规接口测试-50并发 1-42,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,176,0,0
1777735340538,194,用户登录,200,,常规接口测试-50并发 1-23,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,174,0,0
1777735340510,228,关键词搜索,400,,常规接口测试-50并发 1-35,text,false,,332,183,32,37,http://localhost:8080/api/search/keyword?q=篮球,210,0,0
1777735340562,179,用户登录,200,,常规接口测试-50并发 1-43,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,160,0,0
1777735340596,178,用户登录,200,,常规接口测试-50并发 1-32,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,153,0,0
1777735340606,193,用户注册,200,,常规接口测试-50并发 1-34,text,true,,724,253,32,37,http://localhost:8080/api/auth/register,176,0,0
1777735340623,196,用户登录,200,,常规接口测试-50并发 1-44,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,167,0,0
1777735340626,193,用户登录,200,,常规接口测试-50并发 1-24,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,166,0,0
1777735340619,207,关键词搜索,400,,常规接口测试-50并发 1-49,text,false,,332,183,32,37,http://localhost:8080/api/search/keyword?q=篮球,177,0,0
1777735340673,196,用户登录,200,,常规接口测试-50并发 1-46,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,177,0,0
1777735340683,198,用户登录,200,,常规接口测试-50并发 1-45,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,175,0,0
1777735340687,211,用户登录,200,,常规接口测试-50并发 1-33,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,179,0,0
1777735340018,893,获取帖子列表,200,,常规接口测试-50并发 1-37,text,true,,5517,179,32,37,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,860,0,0
1777735340015,907,获取帖子列表,200,,常规接口测试-50并发 1-21,text,true,,5517,179,32,37,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,869,0,0
1777735340034,891,获取帖子列表,200,,常规接口测试-50并发 1-27,text,true,,5517,179,32,37,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,853,0,0
1777735340593,373,高级筛选搜索,200,,常规接口测试-50并发 1-25,text,true,,5782,232,32,37,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,352,0,1
1777735340043,934,获取帖子列表,200,,常规接口测试-50并发 1-20,text,true,,5517,179,32,37,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,914,0,0
1777735340605,385,高级筛选搜索,200,,常规接口测试-50并发 1-47,text,true,,5782,232,32,37,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,363,0,0
1777735340645,353,高级筛选搜索,200,,常规接口测试-50并发 1-48,text,true,,5782,232,32,37,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,337,0,0
1777735340799,208,用户登录,200,,常规接口测试-50并发 1-34,text,true,,319,218,32,37,http://localhost:8080/api/auth/login,191,0,0
1777735340661,352,高级筛选搜索,200,,常规接口测试-50并发 1-19,text,true,,5782,232,32,37,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,332,0,0
1777735340652,363,高级筛选搜索,200,,常规接口测试-50并发 1-26,text,true,,5782,232,31,36,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,343,0,1
1777735340094,946,获取帖子列表,200,,常规接口测试-50并发 1-36,text,true,,5517,179,31,36,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,925,0,0
1777735340738,348,高级筛选搜索,200,,常规接口测试-50并发 1-35,text,true,,5782,232,31,36,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,308,0,1
1777735340195,947,获取帖子列表,200,,常规接口测试-50并发 1-38,text,true,,5517,179,31,36,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,909,0,0
1777735340911,263,关键词搜索,400,,常规接口测试-50并发 1-37,text,false,,332,183,31,36,http://localhost:8080/api/search/keyword?q=篮球,245,0,0
1777735340922,255,关键词搜索,400,,常规接口测试-50并发 1-21,text,false,,332,183,31,36,http://localhost:8080/api/search/keyword?q=篮球,239,0,0
1777735340925,253,关键词搜索,400,,常规接口测试-50并发 1-27,text,false,,332,183,31,36,http://localhost:8080/api/search/keyword?q=篮球,237,0,0
1777735340998,184,用户注册,200,,常规接口测试-50并发 1-48,text,true,,724,253,31,36,http://localhost:8080/api/auth/register,170,0,0
1777735340966,219,用户注册,200,,常规接口测试-50并发 1-25,text,true,,724,253,31,36,http://localhost:8080/api/auth/register,203,0,0
1777735340826,371,高级筛选搜索,200,,常规接口测试-50并发 1-49,text,true,,5782,232,31,36,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,355,0,1
1777735340977,223,关键词搜索,400,,常规接口测试-50并发 1-20,text,false,,332,183,31,36,http://localhost:8080/api/search/keyword?q=篮球,220,0,0
1777735340990,216,用户注册,200,,常规接口测试-50并发 1-47,text,true,,721,252,31,36,http://localhost:8080/api/auth/register,198,0,0
1777735341016,246,用户注册,200,,常规接口测试-50并发 1-26,text,true,,724,253,31,36,http://localhost:8080/api/auth/register,215,0,0
1777735340280,1025,获取帖子列表,200,,常规接口测试-50并发 1-50,text,true,,5517,179,31,36,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,993,0,0
1777735340275,1033,获取帖子列表,200,,常规接口测试-50并发 1-28,text,true,,5517,179,31,36,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1002,0,0
1777735341040,283,关键词搜索,400,,常规接口测试-50并发 1-36,text,false,,332,183,31,36,http://localhost:8080/api/search/keyword?q=篮球,265,0,0
1777735341086,240,用户注册,200,,常规接口测试-50并发 1-35,text,true,,724,253,31,36,http://localhost:8080/api/auth/register,222,0,0
1777735341142,204,关键词搜索,400,,常规接口测试-50并发 1-38,text,false,,332,183,31,36,http://localhost:8080/api/search/keyword?q=篮球,187,0,0
1777735341183,184,用户登录,200,,常规接口测试-50并发 1-48,text,true,,319,218,31,36,http://localhost:8080/api/auth/login,166,0,0
1777735341185,197,用户登录,200,,常规接口测试-50并发 1-25,text,true,,319,218,31,36,http://localhost:8080/api/auth/login,179,0,0
1777735340421,961,获取帖子列表,200,,常规接口测试-50并发 1-39,text,true,,5517,179,31,36,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,943,0,0
1777735340412,978,获取帖子列表,200,,常规接口测试-50并发 1-29,text,true,,5517,179,31,36,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,960,0,0
1777735341206,191,用户登录,200,,常规接口测试-50并发 1-47,text,true,,319,218,31,36,http://localhost:8080/api/auth/login,173,0,0
1777735341198,211,用户注册,200,,常规接口测试-50并发 1-49,text,true,,724,253,31,36,http://localhost:8080/api/auth/register,194,0,0
1777735340433,990,获取帖子列表,200,,常规接口测试-50并发 1-30,text,true,,5517,179,31,36,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,973,0,0
1777735341262,173,用户登录,200,,常规接口测试-50并发 1-26,text,true,,319,218,31,36,http://localhost:8080/api/auth/login,158,0,0
1777735341305,168,关键词搜索,400,,常规接口测试-50并发 1-50,text,false,,332,183,31,36,http://localhost:8080/api/search/keyword?q=篮球,149,0,0
1777735341326,155,用户登录,200,,常规接口测试-50并发 1-35,text,true,,319,218,31,36,http://localhost:8080/api/auth/login,133,0,0
1777735341308,188,关键词搜索,400,,常规接口测试-50并发 1-28,text,false,,332,183,31,36,http://localhost:8080/api/search/keyword?q=篮球,156,0,0
1777735341178,351,高级筛选搜索,200,,常规接口测试-50并发 1-27,text,true,,5782,232,31,36,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,309,0,1
1777735341174,362,高级筛选搜索,200,,常规接口测试-50并发 1-37,text,true,,5782,232,31,36,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,326,0,1
1777735341177,378,高级筛选搜索,200,,常规接口测试-50并发 1-21,text,true,,5782,232,31,36,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,362,0,1
1777735341201,374,高级筛选搜索,200,,常规接口测试-50并发 1-20,text,true,,5782,232,30,35,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,349,0,0
1777735340504,1102,获取帖子列表,200,,常规接口测试-50并发 1-40,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1074,0,0
1777735341410,206,用户登录,200,,常规接口测试-50并发 1-49,text,true,,319,218,29,34,http://localhost:8080/api/auth/login,175,0,0
1777735341382,236,关键词搜索,400,,常规接口测试-50并发 1-39,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,205,0,0
1777735341390,236,关键词搜索,400,,常规接口测试-50并发 1-29,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,206,0,0
1777735341323,330,高级筛选搜索,200,,常规接口测试-50并发 1-36,text,true,,5782,232,29,34,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,306,0,1
1777735341423,239,关键词搜索,400,,常规接口测试-50并发 1-30,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,226,0,0
1777735341346,326,高级筛选搜索,200,,常规接口测试-50并发 1-38,text,true,,5782,232,29,34,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,311,0,1
1777735340583,1091,获取帖子列表,200,,常规接口测试-50并发 1-22,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1080,0,0
1777735340636,1087,获取帖子列表,200,,常规接口测试-50并发 1-41,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1056,0,0
1777735340611,1123,获取帖子列表,200,,常规接口测试-50并发 1-31,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1107,0,0
1777735341529,207,用户注册,200,,常规接口测试-50并发 1-27,text,true,,721,252,29,34,http://localhost:8080/api/auth/register,192,0,0
1777735341536,215,用户注册,200,,常规接口测试-50并发 1-37,text,true,,721,252,29,34,http://localhost:8080/api/auth/register,192,0,0
1777735340718,1056,获取帖子列表,200,,常规接口测试-50并发 1-42,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1030,0,0
1777735340774,1033,获取帖子列表,200,,常规接口测试-50并发 1-32,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1003,0,0
1777735340733,1077,获取帖子列表,200,,常规接口测试-50并发 1-23,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1048,0,0
1777735340741,1074,获取帖子列表,200,,常规接口测试-50并发 1-43,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1045,0,0
1777735341473,362,高级筛选搜索,200,,常规接口测试-50并发 1-50,text,true,,5782,232,29,34,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,340,0,1
1777735341606,232,关键词搜索,400,,常规接口测试-50并发 1-40,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,208,0,0
1777735341496,349,高级筛选搜索,200,,常规接口测试-50并发 1-28,text,true,,5782,232,29,34,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,329,0,1
1777735341654,198,用户注册,200,,常规接口测试-50并发 1-36,text,true,,724,253,29,34,http://localhost:8080/api/auth/register,179,0,0
1777735340819,1047,获取帖子列表,200,,常规接口测试-50并发 1-44,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1024,0,0
1777735341672,206,用户注册,200,,常规接口测试-50并发 1-38,text,true,,724,253,29,34,http://localhost:8080/api/auth/register,193,0,0
1777735340819,1060,获取帖子列表,200,,常规接口测试-50并发 1-24,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1048,0,0
1777735340870,1020,获取帖子列表,200,,常规接口测试-50并发 1-46,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1010,0,0
1777735341674,218,关键词搜索,400,,常规接口测试-50并发 1-22,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,207,0,0
1777735341736,157,用户登录,200,,常规接口测试-50并发 1-27,text,true,,319,218,29,34,http://localhost:8080/api/auth/login,147,0,0
1777735341618,278,高级筛选搜索,200,,常规接口测试-50并发 1-39,text,true,,5782,232,29,34,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,268,0,1
1777735341626,274,高级筛选搜索,200,,常规接口测试-50并发 1-29,text,true,,5782,232,29,34,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,262,0,1
1777735341751,168,用户登录,200,,常规接口测试-50并发 1-37,text,true,,319,218,29,34,http://localhost:8080/api/auth/login,144,0,0
1777735341723,207,关键词搜索,400,,常规接口测试-50并发 1-41,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,182,0,0
1777735340881,1052,获取帖子列表,200,,常规接口测试-50并发 1-45,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1028,0,0
1777735340898,1036,获取帖子列表,200,,常规接口测试-50并发 1-33,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,1012,0,0
1777735341662,275,高级筛选搜索,200,,常规接口测试-50并发 1-30,text,true,,5782,232,29,34,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,253,0,1
1777735341734,205,关键词搜索,400,,常规接口测试-50并发 1-31,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,188,0,0
1777735341774,188,关键词搜索,400,,常规接口测试-50并发 1-42,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,176,0,0
1777735341853,116,用户登录,200,,常规接口测试-50并发 1-36,text,true,,319,218,29,34,http://localhost:8080/api/auth/login,103,0,0
1777735341816,156,关键词搜索,400,,常规接口测试-50并发 1-43,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,142,0,0
1777735341835,142,用户注册,200,,常规接口测试-50并发 1-50,text,true,,724,253,29,34,http://localhost:8080/api/auth/register,127,0,0
1777735341807,173,关键词搜索,400,,常规接口测试-50并发 1-32,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,158,0,0
1777735341811,170,关键词搜索,400,,常规接口测试-50并发 1-23,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,155,0,0
1777735341845,136,用户注册,200,,常规接口测试-50并发 1-28,text,true,,724,253,29,34,http://localhost:8080/api/auth/register,122,0,0
1777735341007,976,获取帖子列表,200,,常规接口测试-50并发 1-34,text,true,,5517,179,29,34,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,961,0,0
1777735341878,126,用户登录,200,,常规接口测试-50并发 1-38,text,true,,319,218,29,34,http://localhost:8080/api/auth/login,113,0,0
1777735341866,147,关键词搜索,400,,常规接口测试-50并发 1-44,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,134,0,0
1777735341879,150,关键词搜索,400,,常规接口测试-50并发 1-24,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,135,0,0
1777735341838,192,高级筛选搜索,200,,常规接口测试-50并发 1-40,text,true,,5782,232,29,34,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,178,0,1
1777735341890,142,关键词搜索,400,,常规接口测试-50并发 1-46,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,140,0,0
1777735341897,153,用户注册,200,,常规接口测试-50并发 1-39,text,true,,724,253,29,34,http://localhost:8080/api/auth/register,126,0,0
1777735341901,154,用户注册,200,,常规接口测试-50并发 1-29,text,true,,724,253,29,34,http://localhost:8080/api/auth/register,125,0,0
1777735341937,166,用户注册,200,,常规接口测试-50并发 1-30,text,true,,724,253,29,34,http://localhost:8080/api/auth/register,139,0,0
1777735341934,187,关键词搜索,400,,常规接口测试-50并发 1-45,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,159,0,0
1777735341935,189,关键词搜索,400,,常规接口测试-50并发 1-33,text,false,,332,183,29,34,http://localhost:8080/api/search/keyword?q=篮球,163,0,0
1777735341977,169,用户登录,200,,常规接口测试-50并发 1-50,text,true,,319,218,29,34,http://localhost:8080/api/auth/login,150,0,0
1777735341982,170,用户登录,200,,常规接口测试-50并发 1-28,text,true,,319,218,29,34,http://localhost:8080/api/auth/login,153,0,0
1777735341892,266,高级筛选搜索,200,,常规接口测试-50并发 1-22,text,true,,5782,232,29,34,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,252,0,1
1777735341397,772,获取帖子列表,200,,常规接口测试-50并发 1-47,text,true,,5517,179,28,33,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,772,0,0
1777735341367,806,获取帖子列表,200,,常规接口测试-50并发 1-48,text,true,,5517,179,28,33,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,793,0,0
1777735341382,792,获取帖子列表,200,,常规接口测试-50并发 1-25,text,true,,5517,179,28,33,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,780,0,0
1777735341983,191,关键词搜索,400,,常规接口测试-50并发 1-34,text,false,,332,183,28,33,http://localhost:8080/api/search/keyword?q=篮球,179,0,0
1777735341931,246,高级筛选搜索,200,,常规接口测试-50并发 1-41,text,true,,5782,232,28,33,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,233,0,0
1777735341939,240,高级筛选搜索,200,,常规接口测试-50并发 1-31,text,true,,5782,232,28,33,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,227,0,1
1777735341962,218,高级筛选搜索,200,,常规接口测试-50并发 1-42,text,true,,5782,232,28,33,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,206,0,1
1777735341973,215,高级筛选搜索,200,,常规接口测试-50并发 1-43,text,true,,5782,232,28,33,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,203,0,0
1777735341981,211,高级筛选搜索,200,,常规接口测试-50并发 1-23,text,true,,5782,232,28,33,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,199,0,0
1777735341981,216,高级筛选搜索,200,,常规接口测试-50并发 1-32,text,true,,5782,232,27,32,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,204,0,0
1777735341435,765,获取帖子列表,200,,常规接口测试-50并发 1-26,text,true,,5517,179,27,32,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,752,0,0
1777735342050,154,用户登录,200,,常规接口测试-50并发 1-39,text,true,,319,218,27,32,http://localhost:8080/api/auth/login,141,0,0
1777735342030,177,用户注册,200,,常规接口测试-50并发 1-40,text,true,,724,253,27,32,http://localhost:8080/api/auth/register,163,0,0
1777735342055,154,用户登录,200,,常规接口测试-50并发 1-29,text,true,,319,218,27,32,http://localhost:8080/api/auth/login,141,0,0
1777735342103,133,用户登录,200,,常规接口测试-50并发 1-30,text,true,,319,218,27,32,http://localhost:8080/api/auth/login,112,0,0
1777735341481,792,获取帖子列表,200,,常规接口测试-50并发 1-35,text,true,,5517,179,27,32,http://localhost:8080/api/post/list?pageNum=1&pageSize=10,768,0,0
1777735342013,271,高级筛选搜索,200,,常规接口测试-50并发 1-44,text,true,,5782,232,27,32,http://localhost:8080/api/post/list/filter?category=运动健身&pageNum=1&pageSize=10,253,0,1
